id,left,top,right,bottom,x,y,admin,volume,firstgridprob,desgridprob
1721,15498049.27,4271653.657,15499049.27,4270653.657,31,39,青梅市,4626,0.000158709,8.82921E-05
1722,15498049.27,4270653.657,15499049.27,4269653.657,31,38,青梅市,4626,0.000158709,2.97308E-05
1723,15498049.27,4269653.657,15499049.27,4268653.657,31,37,日の出町,978,3.36E-05,0
1724,15498049.27,4268653.657,15499049.27,4267653.657,31,36,日の出町,978,3.36E-05,0
1725,15498049.27,4267653.657,15499049.27,4266653.657,31,35,日の出町,978,3.36E-05,3.06084E-05
1726,15498049.27,4266653.657,15499049.27,4265653.657,31,34,日の出町,978,3.36E-05,4.80344E-05
1727,15498049.27,4265653.657,15499049.27,4264653.657,31,33,日の出町,978,3.36E-05,4.32875E-05
1728,15498049.27,4264653.657,15499049.27,4263653.657,31,32,あきる野市,3000,0.000102924,0.000116745
1729,15498049.27,4263653.657,15499049.27,4262653.657,31,31,あきる野市,3000,0.000102924,0.000183635
1730,15498049.27,4262653.657,15499049.27,4261653.657,31,30,あきる野市,3000,0.000102924,0
1731,15498049.27,4261653.657,15499049.27,4260653.657,31,29,八王子市,18439,0.000632608,1.26791E-05
1732,15498049.27,4260653.657,15499049.27,4259653.657,31,28,八王子市,18439,0.000632608,0
1733,15498049.27,4259653.657,15499049.27,4258653.657,31,27,八王子市,18439,0.000632608,0
1734,15498049.27,4258653.657,15499049.27,4257653.657,31,26,八王子市,18439,0.000632608,0
1735,15498049.27,4257653.657,15499049.27,4256653.657,31,25,八王子市,18439,0.000632608,0
1736,15498049.27,4256653.657,15499049.27,4255653.657,31,24,八王子市,18439,0.000632608,1.26791E-05
1737,15498049.27,4255653.657,15499049.27,4254653.657,31,23,八王子市,18439,0.000632608,1.35567E-05
1738,15498049.27,4254653.657,15499049.27,4253653.657,31,22,八王子市,18439,0.000632608,0
1739,15498049.27,4253653.657,15499049.27,4252653.657,31,21,八王子市,18439,0.000632608,0
1740,15498049.27,4252653.657,15499049.27,4251653.657,31,20,八王子市,18439,0.000632608,0
1741,15498049.27,4251653.657,15499049.27,4250653.657,31,19,八王子市,18439,0.000632608,0
1742,15498049.27,4250653.657,15499049.27,4249653.657,31,18,八王子市,18439,0.000632608,0
1743,15498049.27,4249653.657,15499049.27,4248653.657,31,17,八王子市,18439,0.000632608,0
1744,15498049.27,4248653.657,15499049.27,4247653.657,31,16,八王子市,18439,0.000632608,0
1768,15499049.27,4279653.657,15500049.27,4278653.657,32,47,青梅市,4626,0.000158709,0
1769,15499049.27,4278653.657,15500049.27,4277653.657,32,46,青梅市,4626,0.000158709,0
1770,15499049.27,4277653.657,15500049.27,4276653.657,32,45,青梅市,4626,0.000158709,1.35567E-05
1771,15499049.27,4276653.657,15500049.27,4275653.657,32,44,青梅市,4626,0.000158709,1.35567E-05
1772,15499049.27,4275653.657,15500049.27,4274653.657,32,43,青梅市,4626,0.000158709,0
1773,15499049.27,4274653.657,15500049.27,4273653.657,32,42,青梅市,4626,0.000158709,0
1774,15499049.27,4273653.657,15500049.27,4272653.657,32,41,青梅市,4626,0.000158709,0
1775,15499049.27,4272653.657,15500049.27,4271653.657,32,40,青梅市,4626,0.000158709,0
1776,15499049.27,4271653.657,15500049.27,4270653.657,32,39,青梅市,4626,0.000158709,9.4416E-05
1777,15499049.27,4270653.657,15500049.27,4269653.657,32,38,青梅市,4626,0.000158709,5.24715E-05
1778,15499049.27,4269653.657,15500049.27,4268653.657,32,37,青梅市,4626,0.000158709,0
1779,15499049.27,4268653.657,15500049.27,4267653.657,32,36,日の出町,978,3.36E-05,0
1780,15499049.27,4267653.657,15500049.27,4266653.657,32,35,日の出町,978,3.36E-05,1.70517E-05
1781,15499049.27,4266653.657,15500049.27,4265653.657,32,34,日の出町,978,3.36E-05,0
1782,15499049.27,4265653.657,15500049.27,4264653.657,32,33,日の出町,978,3.36E-05,0.000133796
1783,15499049.27,4264653.657,15500049.27,4263653.657,32,32,あきる野市,3000,0.000102924,2.97308E-05
1784,15499049.27,4263653.657,15500049.27,4262653.657,32,31,あきる野市,3000,0.000102924,5.38548E-05
1785,15499049.27,4262653.657,15500049.27,4261653.657,32,30,あきる野市,3000,0.000102924,5.67505E-05
1786,15499049.27,4261653.657,15500049.27,4260653.657,32,29,八王子市,18439,0.000632608,3.05148E-05
1787,15499049.27,4260653.657,15500049.27,4259653.657,32,28,八王子市,18439,0.000632608,1.26791E-05
1788,15499049.27,4259653.657,15500049.27,4258653.657,32,27,八王子市,18439,0.000632608,1.64946E-05
1789,15499049.27,4258653.657,15500049.27,4257653.657,32,26,八王子市,18439,0.000632608,0
1790,15499049.27,4257653.657,15500049.27,4256653.657,32,25,八王子市,18439,0.000632608,0
1791,15499049.27,4256653.657,15500049.27,4255653.657,32,24,八王子市,18439,0.000632608,0
1792,15499049.27,4255653.657,15500049.27,4254653.657,32,23,八王子市,18439,0.000632608,0
1793,15499049.27,4254653.657,15500049.27,4253653.657,32,22,八王子市,18439,0.000632608,0
1794,15499049.27,4253653.657,15500049.27,4252653.657,32,21,八王子市,18439,0.000632608,0
1795,15499049.27,4252653.657,15500049.27,4251653.657,32,20,八王子市,18439,0.000632608,0
1796,15499049.27,4251653.657,15500049.27,4250653.657,32,19,八王子市,18439,0.000632608,1.26791E-05
1797,15499049.27,4250653.657,15500049.27,4249653.657,32,18,八王子市,18439,0.000632608,0
1798,15499049.27,4249653.657,15500049.27,4248653.657,32,17,八王子市,18439,0.000632608,0
1799,15499049.27,4248653.657,15500049.27,4247653.657,32,16,八王子市,18439,0.000632608,0
1800,15499049.27,4247653.657,15500049.27,4246653.657,32,15,八王子市,18439,0.000632608,0
1801,15499049.27,4246653.657,15500049.27,4245653.657,32,14,八王子市,18439,0.000632608,0
1823,15500049.27,4279653.657,15501049.27,4278653.657,33,47,青梅市,4626,0.000158709,0
1824,15500049.27,4278653.657,15501049.27,4277653.657,33,46,青梅市,4626,0.000158709,0
1825,15500049.27,4277653.657,15501049.27,4276653.657,33,45,青梅市,4626,0.000158709,1.70517E-05
1826,15500049.27,4276653.657,15501049.27,4275653.657,33,44,青梅市,4626,0.000158709,4.69522E-05
1827,15500049.27,4275653.657,15501049.27,4274653.657,33,43,青梅市,4626,0.000158709,0
1828,15500049.27,4274653.657,15501049.27,4273653.657,33,42,青梅市,4626,0.000158709,0
1829,15500049.27,4273653.657,15501049.27,4272653.657,33,41,青梅市,4626,0.000158709,0
1830,15500049.27,4272653.657,15501049.27,4271653.657,33,40,青梅市,4626,0.000158709,5.9368E-05
1831,15500049.27,4271653.657,15501049.27,4270653.657,33,39,青梅市,4626,0.000158709,0.000121024
1832,15500049.27,4270653.657,15501049.27,4269653.657,33,38,青梅市,4626,0.000158709,0
1833,15500049.27,4269653.657,15501049.27,4268653.657,33,37,青梅市,4626,0.000158709,0
1834,15500049.27,4268653.657,15501049.27,4267653.657,33,36,日の出町,978,3.36E-05,0
1835,15500049.27,4267653.657,15501049.27,4266653.657,33,35,日の出町,978,3.36E-05,1.35567E-05
1836,15500049.27,4266653.657,15501049.27,4265653.657,33,34,日の出町,978,3.36E-05,6.51506E-05
1837,15500049.27,4265653.657,15501049.27,4264653.657,33,33,日の出町,978,3.36E-05,5.03537E-05
1838,15500049.27,4264653.657,15501049.27,4263653.657,33,32,あきる野市,3000,0.000102924,1.26791E-05
1839,15500049.27,4263653.657,15501049.27,4262653.657,33,31,あきる野市,3000,0.000102924,9.5759E-05
1840,15500049.27,4262653.657,15501049.27,4261653.657,33,30,あきる野市,3000,0.000102924,0
1841,15500049.27,4261653.657,15501049.27,4260653.657,33,29,八王子市,18439,0.000632608,0
1842,15500049.27,4260653.657,15501049.27,4259653.657,33,28,八王子市,18439,0.000632608,4.69522E-05
1843,15500049.27,4259653.657,15501049.27,4258653.657,33,27,八王子市,18439,0.000632608,8.47907E-05
1844,15500049.27,4258653.657,15501049.27,4257653.657,33,26,八王子市,18439,0.000632608,3.89148E-05
1845,15500049.27,4257653.657,15501049.27,4256653.657,33,25,八王子市,18439,0.000632608,0
1846,15500049.27,4256653.657,15501049.27,4255653.657,33,24,八王子市,18439,0.000632608,0
1847,15500049.27,4255653.657,15501049.27,4254653.657,33,23,八王子市,18439,0.000632608,1.64946E-05
1848,15500049.27,4254653.657,15501049.27,4253653.657,33,22,八王子市,18439,0.000632608,0
1849,15500049.27,4253653.657,15501049.27,4252653.657,33,21,八王子市,18439,0.000632608,0
1850,15500049.27,4252653.657,15501049.27,4251653.657,33,20,八王子市,18439,0.000632608,0
1851,15500049.27,4251653.657,15501049.27,4250653.657,33,19,八王子市,18439,0.000632608,0
1852,15500049.27,4250653.657,15501049.27,4249653.657,33,18,八王子市,18439,0.000632608,0
1853,15500049.27,4249653.657,15501049.27,4248653.657,33,17,八王子市,18439,0.000632608,1.26791E-05
1854,15500049.27,4248653.657,15501049.27,4247653.657,33,16,八王子市,18439,0.000632608,1.26791E-05
1855,15500049.27,4247653.657,15501049.27,4246653.657,33,15,八王子市,18439,0.000632608,0
1856,15500049.27,4246653.657,15501049.27,4245653.657,33,14,八王子市,18439,0.000632608,0
1879,15501049.27,4278653.657,15502049.27,4277653.657,34,46,青梅市,4626,0.000158709,0
1880,15501049.27,4277653.657,15502049.27,4276653.657,34,45,青梅市,4626,0.000158709,0
1881,15501049.27,4276653.657,15502049.27,4275653.657,34,44,青梅市,4626,0.000158709,1.26791E-05
1882,15501049.27,4275653.657,15502049.27,4274653.657,34,43,青梅市,4626,0.000158709,0
1883,15501049.27,4274653.657,15502049.27,4273653.657,34,42,青梅市,4626,0.000158709,2.97308E-05
1884,15501049.27,4273653.657,15502049.27,4272653.657,34,41,青梅市,4626,0.000158709,1.69581E-05
1885,15501049.27,4272653.657,15502049.27,4271653.657,34,40,青梅市,4626,0.000158709,0.000170956
1886,15501049.27,4271653.657,15502049.27,4270653.657,34,39,青梅市,4626,0.000158709,0.000198439
1887,15501049.27,4270653.657,15502049.27,4269653.657,34,38,青梅市,4626,0.000158709,3.1448E-05
1888,15501049.27,4269653.657,15502049.27,4268653.657,34,37,青梅市,4626,0.000158709,0
1889,15501049.27,4268653.657,15502049.27,4267653.657,34,36,日の出町,978,3.36E-05,1.64946E-05
1890,15501049.27,4267653.657,15502049.27,4266653.657,34,35,日の出町,978,3.36E-05,1.26791E-05
1891,15501049.27,4266653.657,15502049.27,4265653.657,34,34,日の出町,978,3.36E-05,0
1892,15501049.27,4265653.657,15502049.27,4264653.657,34,33,日の出町,978,3.36E-05,0.000142103
1893,15501049.27,4264653.657,15502049.27,4263653.657,34,32,あきる野市,3000,0.000102924,0.000145041
1894,15501049.27,4263653.657,15502049.27,4262653.657,34,31,あきる野市,3000,0.000102924,0.000193334
1895,15501049.27,4262653.657,15502049.27,4261653.657,34,30,あきる野市,3000,0.000102924,1.26791E-05
1896,15501049.27,4261653.657,15502049.27,4260653.657,34,29,あきる野市,3000,0.000102924,0
1897,15501049.27,4260653.657,15502049.27,4259653.657,34,28,八王子市,18439,0.000632608,4.31939E-05
1898,15501049.27,4259653.657,15502049.27,4258653.657,34,27,八王子市,18439,0.000632608,0
1899,15501049.27,4258653.657,15502049.27,4257653.657,34,26,八王子市,18439,0.000632608,3.97924E-05
1900,15501049.27,4257653.657,15502049.27,4256653.657,34,25,八王子市,18439,0.000632608,4.41271E-05
1901,15501049.27,4256653.657,15502049.27,4255653.657,34,24,八王子市,18439,0.000632608,2.5864E-05
1902,15501049.27,4255653.657,15502049.27,4254653.657,34,23,八王子市,18439,0.000632608,1.26791E-05
1903,15501049.27,4254653.657,15502049.27,4253653.657,34,22,八王子市,18439,0.000632608,1.35567E-05
1904,15501049.27,4253653.657,15502049.27,4252653.657,34,21,八王子市,18439,0.000632608,0
1905,15501049.27,4252653.657,15502049.27,4251653.657,34,20,八王子市,18439,0.000632608,0
1906,15501049.27,4251653.657,15502049.27,4250653.657,34,19,八王子市,18439,0.000632608,0
1907,15501049.27,4250653.657,15502049.27,4249653.657,34,18,八王子市,18439,0.000632608,0
1908,15501049.27,4249653.657,15502049.27,4248653.657,34,17,八王子市,18439,0.000632608,0
1909,15501049.27,4248653.657,15502049.27,4247653.657,34,16,八王子市,18439,0.000632608,2.07164E-05
1910,15501049.27,4247653.657,15502049.27,4246653.657,34,15,八王子市,18439,0.000632608,0
1911,15501049.27,4246653.657,15502049.27,4245653.657,34,14,八王子市,18439,0.000632608,0
1934,15502049.27,4278653.657,15503049.27,4277653.657,35,46,青梅市,4626,0.000158709,0
1935,15502049.27,4277653.657,15503049.27,4276653.657,35,45,青梅市,4626,0.000158709,1.35567E-05
1936,15502049.27,4276653.657,15503049.27,4275653.657,35,44,青梅市,4626,0.000158709,0
1937,15502049.27,4275653.657,15503049.27,4274653.657,35,43,青梅市,4626,0.000158709,2.97308E-05
1938,15502049.27,4274653.657,15503049.27,4273653.657,35,42,青梅市,4626,0.000158709,7.7467E-05
1939,15502049.27,4273653.657,15503049.27,4272653.657,35,41,青梅市,4626,0.000158709,0
1940,15502049.27,4272653.657,15503049.27,4271653.657,35,40,青梅市,4626,0.000158709,0.000233794
1941,15502049.27,4271653.657,15503049.27,4270653.657,35,39,青梅市,4626,0.000158709,0.000340484
1942,15502049.27,4270653.657,15503049.27,4269653.657,35,38,青梅市,4626,0.000158709,0.000154805
1943,15502049.27,4269653.657,15503049.27,4268653.657,35,37,青梅市,4626,0.000158709,0
1944,15502049.27,4268653.657,15503049.27,4267653.657,35,36,青梅市,4626,0.000158709,0
1945,15502049.27,4267653.657,15503049.27,4266653.657,35,35,あきる野市,3000,0.000102924,0
1946,15502049.27,4266653.657,15503049.27,4265653.657,35,34,日の出町,978,3.36E-05,0
1947,15502049.27,4265653.657,15503049.27,4264653.657,35,33,日の出町,978,3.36E-05,6.11232E-05
1948,15502049.27,4264653.657,15503049.27,4263653.657,35,32,日の出町,978,3.36E-05,5.68441E-05
1949,15502049.27,4263653.657,15503049.27,4262653.657,35,31,あきる野市,3000,0.000102924,0.000162048
1950,15502049.27,4262653.657,15503049.27,4261653.657,35,30,あきる野市,3000,0.000102924,1.98961E-05
1951,15502049.27,4261653.657,15503049.27,4260653.657,35,29,あきる野市,3000,0.000102924,0
1952,15502049.27,4260653.657,15503049.27,4259653.657,35,28,八王子市,18439,0.000632608,1.35567E-05
1953,15502049.27,4259653.657,15503049.27,4258653.657,35,27,八王子市,18439,0.000632608,3.84488E-05
1954,15502049.27,4258653.657,15503049.27,4257653.657,35,26,八王子市,18439,0.000632608,1.35567E-05
1955,15502049.27,4257653.657,15503049.27,4256653.657,35,25,八王子市,18439,0.000632608,0.000146933
1956,15502049.27,4256653.657,15503049.27,4255653.657,35,24,八王子市,18439,0.000632608,0.000407359
1957,15502049.27,4255653.657,15503049.27,4254653.657,35,23,八王子市,18439,0.000632608,3.89148E-05
1958,15502049.27,4254653.657,15503049.27,4253653.657,35,22,八王子市,18439,0.000632608,2.07164E-05
1959,15502049.27,4253653.657,15503049.27,4252653.657,35,21,八王子市,18439,0.000632608,1.35567E-05
1960,15502049.27,4252653.657,15503049.27,4251653.657,35,20,八王子市,18439,0.000632608,0
1961,15502049.27,4251653.657,15503049.27,4250653.657,35,19,八王子市,18439,0.000632608,0
1962,15502049.27,4250653.657,15503049.27,4249653.657,35,18,八王子市,18439,0.000632608,0
1963,15502049.27,4249653.657,15503049.27,4248653.657,35,17,八王子市,18439,0.000632608,1.26791E-05
1964,15502049.27,4248653.657,15503049.27,4247653.657,35,16,八王子市,18439,0.000632608,2.53582E-05
1965,15502049.27,4247653.657,15503049.27,4246653.657,35,15,八王子市,18439,0.000632608,0
1966,15502049.27,4246653.657,15503049.27,4245653.657,35,14,八王子市,18439,0.000632608,0
1989,15503049.27,4278653.657,15504049.27,4277653.657,36,46,青梅市,4626,0.000158709,1.26791E-05
1990,15503049.27,4277653.657,15504049.27,4276653.657,36,45,青梅市,4626,0.000158709,4.23163E-05
1991,15503049.27,4276653.657,15504049.27,4275653.657,36,44,青梅市,4626,0.000158709,1.31849E-05
1992,15503049.27,4275653.657,15504049.27,4274653.657,36,43,青梅市,4626,0.000158709,1.78914E-05
1993,15503049.27,4274653.657,15504049.27,4273653.657,36,42,青梅市,4626,0.000158709,0
1994,15503049.27,4273653.657,15504049.27,4272653.657,36,41,青梅市,4626,0.000158709,4.66889E-05
1995,15503049.27,4272653.657,15504049.27,4271653.657,36,40,青梅市,4626,0.000158709,0.000454466
1996,15503049.27,4271653.657,15504049.27,4270653.657,36,39,青梅市,4626,0.000158709,0.000377434
1997,15503049.27,4270653.657,15504049.27,4269653.657,36,38,青梅市,4626,0.000158709,0.000167561
1998,15503049.27,4269653.657,15504049.27,4268653.657,36,37,青梅市,4626,0.000158709,0
1999,15503049.27,4268653.657,15504049.27,4267653.657,36,36,青梅市,4626,0.000158709,0
2000,15503049.27,4267653.657,15504049.27,4266653.657,36,35,あきる野市,3000,0.000102924,0
2001,15503049.27,4266653.657,15504049.27,4265653.657,36,34,日の出町,978,3.36E-05,0
2002,15503049.27,4265653.657,15504049.27,4264653.657,36,33,日の出町,978,3.36E-05,0.000129154
2003,15503049.27,4264653.657,15504049.27,4263653.657,36,32,日の出町,978,3.36E-05,0.000111018
2004,15503049.27,4263653.657,15504049.27,4262653.657,36,31,あきる野市,3000,0.000102924,0.000139107
2005,15503049.27,4262653.657,15504049.27,4261653.657,36,30,あきる野市,3000,0.000102924,8.22023E-05
2006,15503049.27,4261653.657,15504049.27,4260653.657,36,29,あきる野市,3000,0.000102924,0
2007,15503049.27,4260653.657,15504049.27,4259653.657,36,28,八王子市,18439,0.000632608,1.35567E-05
2008,15503049.27,4259653.657,15504049.27,4258653.657,36,27,八王子市,18439,0.000632608,0.000129769
2009,15503049.27,4258653.657,15504049.27,4257653.657,36,26,八王子市,18439,0.000632608,0
2010,15503049.27,4257653.657,15504049.27,4256653.657,36,25,八王子市,18439,0.000632608,9.02396E-05
2011,15503049.27,4256653.657,15504049.27,4255653.657,36,24,八王子市,18439,0.000632608,0.000117368
2012,15503049.27,4255653.657,15504049.27,4254653.657,36,23,八王子市,18439,0.000632608,9.47878E-05
2013,15503049.27,4254653.657,15504049.27,4253653.657,36,22,八王子市,18439,0.000632608,6.51506E-05
2014,15503049.27,4253653.657,15504049.27,4252653.657,36,21,八王子市,18439,0.000632608,0.000133703
2015,15503049.27,4252653.657,15504049.27,4251653.657,36,20,八王子市,18439,0.000632608,0
2016,15503049.27,4251653.657,15504049.27,4250653.657,36,19,八王子市,18439,0.000632608,8.56038E-05
2017,15503049.27,4250653.657,15504049.27,4249653.657,36,18,八王子市,18439,0.000632608,8.04472E-05
2018,15503049.27,4249653.657,15504049.27,4248653.657,36,17,八王子市,18439,0.000632608,0
2019,15503049.27,4248653.657,15504049.27,4247653.657,36,16,八王子市,18439,0.000632608,0
2020,15503049.27,4247653.657,15504049.27,4246653.657,36,15,町田市,9624,0.000330181,0
2043,15504049.27,4279653.657,15505049.27,4278653.657,37,47,青梅市,4626,0.000158709,0
2044,15504049.27,4278653.657,15505049.27,4277653.657,37,46,青梅市,4626,0.000158709,1.35567E-05
2045,15504049.27,4277653.657,15505049.27,4276653.657,37,45,青梅市,4626,0.000158709,0
2046,15504049.27,4276653.657,15505049.27,4275653.657,37,44,青梅市,4626,0.000158709,7.29247E-05
2047,15504049.27,4275653.657,15505049.27,4274653.657,37,43,青梅市,4626,0.000158709,0
2048,15504049.27,4274653.657,15505049.27,4273653.657,37,42,青梅市,4626,0.000158709,0
2049,15504049.27,4273653.657,15505049.27,4272653.657,37,41,青梅市,4626,0.000158709,3.89148E-05
2050,15504049.27,4272653.657,15505049.27,4271653.657,37,40,青梅市,4626,0.000158709,0.000225183
2051,15504049.27,4271653.657,15505049.27,4270653.657,37,39,青梅市,4626,0.000158709,0.000422399
2052,15504049.27,4270653.657,15505049.27,4269653.657,37,38,青梅市,4626,0.000158709,0.00011601
2053,15504049.27,4269653.657,15505049.27,4268653.657,37,37,青梅市,4626,0.000158709,5.64723E-05
2054,15504049.27,4268653.657,15505049.27,4267653.657,37,36,青梅市,4626,0.000158709,0
2055,15504049.27,4267653.657,15505049.27,4266653.657,37,35,あきる野市,3000,0.000102924,0
2056,15504049.27,4266653.657,15505049.27,4265653.657,37,34,日の出町,978,3.36E-05,0
2057,15504049.27,4265653.657,15505049.27,4264653.657,37,33,日の出町,978,3.36E-05,0.000113185
2058,15504049.27,4264653.657,15505049.27,4263653.657,37,32,日の出町,978,3.36E-05,0.000202333
2059,15504049.27,4263653.657,15505049.27,4262653.657,37,31,あきる野市,3000,0.000102924,0.000209777
2060,15504049.27,4262653.657,15505049.27,4261653.657,37,30,あきる野市,3000,0.000102924,9.94212E-05
2061,15504049.27,4261653.657,15505049.27,4260653.657,37,29,八王子市,18439,0.000632608,0
2062,15504049.27,4260653.657,15505049.27,4259653.657,37,28,八王子市,18439,0.000632608,0
2063,15504049.27,4259653.657,15505049.27,4258653.657,37,27,八王子市,18439,0.000632608,2.53582E-05
2064,15504049.27,4258653.657,15505049.27,4257653.657,37,26,八王子市,18439,0.000632608,5.33491E-05
2065,15504049.27,4257653.657,15505049.27,4256653.657,37,25,八王子市,18439,0.000632608,6.85521E-05
2066,15504049.27,4256653.657,15505049.27,4255653.657,37,24,八王子市,18439,0.000632608,0.000392986
2067,15504049.27,4255653.657,15505049.27,4254653.657,37,23,八王子市,18439,0.000632608,8.94175E-05
2068,15504049.27,4254653.657,15505049.27,4253653.657,37,22,八王子市,18439,0.000632608,9.48814E-05
2069,15504049.27,4253653.657,15505049.27,4252653.657,37,21,八王子市,18439,0.000632608,0.000133796
2070,15504049.27,4252653.657,15505049.27,4251653.657,37,20,八王子市,18439,0.000632608,7.28161E-05
2071,15504049.27,4251653.657,15505049.27,4250653.657,37,19,八王子市,18439,0.000632608,0.000258832
2072,15504049.27,4250653.657,15505049.27,4249653.657,37,18,八王子市,18439,0.000632608,2.53582E-05
2073,15504049.27,4249653.657,15505049.27,4248653.657,37,17,八王子市,18439,0.000632608,5.21226E-06
2074,15504049.27,4248653.657,15505049.27,4247653.657,37,16,町田市,9624,0.000330181,0
2075,15504049.27,4247653.657,15505049.27,4246653.657,37,15,町田市,9624,0.000330181,0
2099,15505049.27,4278653.657,15506049.27,4277653.657,38,46,青梅市,4626,0.000158709,2.07164E-05
2100,15505049.27,4277653.657,15506049.27,4276653.657,38,45,青梅市,4626,0.000158709,1.26791E-05
2101,15505049.27,4276653.657,15506049.27,4275653.657,38,44,青梅市,4626,0.000158709,4.23163E-05
2102,15505049.27,4275653.657,15506049.27,4274653.657,38,43,青梅市,4626,0.000158709,0
2103,15505049.27,4274653.657,15506049.27,4273653.657,38,42,青梅市,4626,0.000158709,3.77681E-05
2104,15505049.27,4273653.657,15506049.27,4272653.657,38,41,青梅市,4626,0.000158709,0.000128065
2105,15505049.27,4272653.657,15506049.27,4271653.657,38,40,青梅市,4626,0.000158709,0.000358336
2106,15505049.27,4271653.657,15506049.27,4270653.657,38,39,青梅市,4626,0.000158709,0.000813686
2107,15505049.27,4270653.657,15506049.27,4269653.657,38,38,青梅市,4626,0.000158709,0.000298782
2108,15505049.27,4269653.657,15506049.27,4268653.657,38,37,青梅市,4626,0.000158709,0.000155297
2109,15505049.27,4268653.657,15506049.27,4267653.657,38,36,青梅市,4626,0.000158709,1.35567E-05
2110,15505049.27,4267653.657,15506049.27,4266653.657,38,35,あきる野市,3000,0.000102924,2.97308E-05
2111,15505049.27,4266653.657,15506049.27,4265653.657,38,34,あきる野市,3000,0.000102924,5.24715E-05
2112,15505049.27,4265653.657,15506049.27,4264653.657,38,33,あきる野市,3000,0.000102924,0.000125396
2113,15505049.27,4264653.657,15506049.27,4263653.657,38,32,あきる野市,3000,0.000102924,0.000382988
2114,15505049.27,4263653.657,15506049.27,4262653.657,38,31,あきる野市,3000,0.000102924,0.000556122
2115,15505049.27,4262653.657,15506049.27,4261653.657,38,30,あきる野市,3000,0.000102924,0.000124519
2116,15505049.27,4261653.657,15506049.27,4260653.657,38,29,八王子市,18439,0.000632608,3.97924E-05
2117,15505049.27,4260653.657,15506049.27,4259653.657,38,28,八王子市,18439,0.000632608,1.35567E-05
2118,15505049.27,4259653.657,15506049.27,4258653.657,38,27,八王子市,18439,0.000632608,1.26791E-05
2119,15505049.27,4258653.657,15506049.27,4257653.657,38,26,八王子市,18439,0.000632608,0.000129117
2120,15505049.27,4257653.657,15506049.27,4256653.657,38,25,八王子市,18439,0.000632608,0.000184677
2121,15505049.27,4256653.657,15506049.27,4255653.657,38,24,八王子市,18439,0.000632608,0.000278581
2122,15505049.27,4255653.657,15506049.27,4254653.657,38,23,八王子市,18439,0.000632608,0.000275948
2123,15505049.27,4254653.657,15506049.27,4253653.657,38,22,八王子市,18439,0.000632608,1.35567E-05
2124,15505049.27,4253653.657,15506049.27,4252653.657,38,21,八王子市,18439,0.000632608,9.47878E-05
2125,15505049.27,4252653.657,15506049.27,4251653.657,38,20,八王子市,18439,0.000632608,0.000152627
2126,15505049.27,4251653.657,15506049.27,4250653.657,38,19,八王子市,18439,0.000632608,0.000309399
2127,15505049.27,4250653.657,15506049.27,4249653.657,38,18,八王子市,18439,0.000632608,5.39725E-05
2128,15505049.27,4249653.657,15506049.27,4248653.657,38,17,八王子市,18439,0.000632608,7.23103E-05
2129,15505049.27,4248653.657,15506049.27,4247653.657,38,16,町田市,9624,0.000330181,0
2130,15505049.27,4247653.657,15506049.27,4246653.657,38,15,町田市,9624,0.000330181,1.26791E-05
2154,15506049.27,4278653.657,15507049.27,4277653.657,39,46,青梅市,4626,0.000158709,0
2155,15506049.27,4277653.657,15507049.27,4276653.657,39,45,青梅市,4626,0.000158709,2.53582E-05
2156,15506049.27,4276653.657,15507049.27,4275653.657,39,44,青梅市,4626,0.000158709,2.53582E-05
2157,15506049.27,4275653.657,15507049.27,4274653.657,39,43,青梅市,4626,0.000158709,0
2158,15506049.27,4274653.657,15507049.27,4273653.657,39,42,青梅市,4626,0.000158709,2.62357E-05
2159,15506049.27,4273653.657,15507049.27,4272653.657,39,41,青梅市,4626,0.000158709,0.000103188
2160,15506049.27,4272653.657,15507049.27,4271653.657,39,40,青梅市,4626,0.000158709,0.000199424
2161,15506049.27,4271653.657,15507049.27,4270653.657,39,39,青梅市,4626,0.000158709,0.00022797
2162,15506049.27,4270653.657,15507049.27,4269653.657,39,38,羽村市,1776,6.09E-05,0.000500253
2163,15506049.27,4269653.657,15507049.27,4268653.657,39,37,羽村市,1776,6.09E-05,8.21644E-05
2164,15506049.27,4268653.657,15507049.27,4267653.657,39,36,羽村市,1776,6.09E-05,2.62357E-05
2165,15506049.27,4267653.657,15507049.27,4266653.657,39,35,羽村市,1776,6.09E-05,1.26791E-05
2166,15506049.27,4266653.657,15507049.27,4265653.657,39,34,あきる野市,3000,0.000102924,0
2167,15506049.27,4265653.657,15507049.27,4264653.657,39,33,あきる野市,3000,0.000102924,3.89148E-05
2168,15506049.27,4264653.657,15507049.27,4263653.657,39,32,あきる野市,3000,0.000102924,1.87689E-05
2169,15506049.27,4263653.657,15507049.27,4262653.657,39,31,あきる野市,3000,0.000102924,6.4273E-05
2170,15506049.27,4262653.657,15507049.27,4261653.657,39,30,あきる野市,3000,0.000102924,0.000197098
2171,15506049.27,4261653.657,15507049.27,4260653.657,39,29,あきる野市,3000,0.000102924,9.66769E-05
2172,15506049.27,4260653.657,15507049.27,4259653.657,39,28,八王子市,18439,0.000632608,0.000107523
2173,15506049.27,4259653.657,15507049.27,4258653.657,39,27,八王子市,18439,0.000632608,2.07164E-05
2174,15506049.27,4258653.657,15507049.27,4257653.657,39,26,八王子市,18439,0.000632608,0.000111882
2175,15506049.27,4257653.657,15507049.27,4256653.657,39,25,八王子市,18439,0.000632608,0.000349108
